pitcher,total_pitches,weighted_stuff_z,weighted_stuff_plus_by_pt,stuff_plus_overall,stable
477132,4212.0,-0.17288218312405437,97.15505250298266,94.04045630536865,True
488984,750.0,-0.995356222279503,83.75888131775368,76.07703025153083,True
489119,2557.0,-0.11967503035862972,98.00026032102083,95.20253888638044,True
489265,346.0,1.0148802237727554,117.27601267136508,119.98204369909146,True
489334,701.0,-0.8777254929798035,85.33568308694223,78.64617019618359,True
489446,1876.0,-0.04834424631367948,99.29618473191537,96.76045464244427,True
491624,23.0,-0.1851489571121563,97.39163813060587,93.77254111660393,False
493603,2848.0,-0.008898386610803131,99.92814786141636,97.62198066049378,True
500743,37.0,0.13462037735933022,101.81574859408379,100.75653394872035,False
500779,6045.0,-0.7387338572238095,87.6058288172713,81.68184773996181,True
500871,44.0,0.1444258676003728,103.39632498757004,100.97069292575925,False
501303,12.0,0.655335808959047,113.80857109794316,112.12933443278021,False
501381,731.0,-1.089875225748776,82.09561439572587,74.01266706354961,True
501625,273.0,-0.3345969209232654,94.37053379438277,90.50848982864578,True
501925,450.0,1.0365820187023314,117.62624791291383,120.45602654826844,True
501985,1750.0,-0.16925508537300477,97.29387263598021,94.11967473554296,True
502042,1787.0,-0.7255592129577864,88.20334514443206,81.96959147020931,True
502043,7849.0,-0.3939007073777659,93.69290119826492,89.21325237193298,True
502083,144.0,-0.08765606646260454,98.58802347982048,95.90185614490129,True
502085,3067.0,0.18784839305310574,103.03961241196241,101.91907219113037,True
502154,39.0,0.1361803370576665,102.71400665142978,100.79060459332914,False
502171,4924.0,-0.044400900605386096,99.28137555131127,96.846580156033,True
502179,2266.0,-0.8037174088058763,86.70563152591406,80.26256011751128,True
502202,1428.0,-0.6585115923380075,89.35459535965106,83.43395984872484,True
502624,2900.0,-0.4006696810536449,93.41546311693246,89.06541310613453,True
503285,385.0,0.6678434878267794,111.43530792247034,112.4025111578187,True
503449,769.0,-0.626237299056396,89.47341554866523,84.1388536851302,True
503556,4.0,-2.3242506514484886,62.530467833396145,47.053017729206886,False
506433,6463.0,0.19227901822071594,103.10617869725067,102.01584023945973,True
506702,35.0,-0.4769526327661738,89.95013815838277,87.39933843748774,False
516853,76.0,0.108659838622523,101.96809466934356,100.18953706405844,True
517008,877.0,-0.39293310585931385,93.74467086220012,89.23438548677773,True
518397,1217.0,0.622446406959855,110.51094764549887,111.4110061784634,True
518489,2129.0,0.35828166541096623,105.84486505807666,105.64145774904753,True
518516,3141.0,-0.8530607160943,86.12690917484403,79.18486670771374,True
518553,1175.0,-0.2539719568240888,96.05045714148942,92.26939717859213,True
518585,2178.0,0.2866832311310527,105.06086286270194,104.07769631886491,True
518586,28.0,0.3733152591935075,108.57021427465052,105.96980227711727,False
518617,2842.0,0.812973694839945,113.34644851536889,115.57225952402389,True
518626,11.0,0.9875935248047067,120.1444605161867,119.38608251876146,False
518633,23.0,-0.4159786035640541,92.86511768189847,88.73105520012444,False
518748,277.0,-0.007067934447919988,99.54619821071977,97.66195905556482,True
518813,80.0,-0.3813976717403292,94.01282914535292,89.48632768547384,True
518876,6656.0,-0.43878445872293875,92.89094124733896,88.2329588794651,True
518886,3119.0,1.3735010923429571,122.43384735234127,127.81458204952851,True
519008,1222.0,0.7937663592732239,114.11487643571786,115.15275746594273,True
519043,2870.0,0.8379419475959748,113.59616028201113,116.11758416738532,True
519076,12.0,-0.14817168945581086,97.31233514263148,94.58015130439757,False
519151,2705.0,1.172818394968301,118.74074965474276,123.43152723812551,True
519242,3686.0,0.32021805038377965,105.24318578691076,104.81012095137216,True
519293,2444.0,-0.5829075256470649,90.46224347205927,85.08520717899526,True
519326,1878.0,0.26284049642902424,104.25014979676632,103.55695380134915,True
520980,73.0,-0.9718374455555809,84.05786012283973,76.59069729321729,True
521230,1035.0,1.214269692132222,119.90796834481911,124.33685345632972,True
523260,1767.0,1.1684789964908116,118.88043906566544,123.3367516464867,True
527048,6888.0,-0.6488629616385966,89.44525483131731,83.64469290027213,True
527054,1207.0,0.26353128358273803,104.80394780626008,103.57204109087311,True
527055,115.0,0.8081423136304828,113.07236391317895,115.46673867477837,True
528748,934.0,0.008757262893337373,100.56330375520508,98.00759277613669,True
541640,2468.0,-0.603747899354864,90.35713105744603,84.63003839042315,True
542194,62.0,0.25008302063897536,106.20672027558003,103.2783213314131,True
542208,42.0,-1.0544086415535834,77.72565921901719,74.7872828352848,False
